case:concept:name,min,max,duration_days
declaration 23118,2018-09-21 13:55:11+00:00,2018-12-20 17:31:29+00:00,90.15020833333334
declaration 2313,2018-02-05 16:33:49+00:00,2018-04-30 17:31:11+00:00,84.03983796296296
declaration 23131,2018-09-21 14:27:52+00:00,2018-11-29 17:31:20+00:00,69.1274074074074
declaration 23149,2018-11-15 11:16:09+00:00,2019-01-07 17:31:13+00:00,53.26046296296296
declaration 23194,2018-02-13 11:49:38+00:00,2018-06-21 17:31:08+00:00,128.23715277777777
declaration 23209,2018-02-15 10:10:52+00:00,2018-10-04 17:31:16+00:00,231.30583333333334
declaration 23224,2018-02-16 15:23:31+00:00,2018-07-05 17:31:35+00:00,139.0889351851852
declaration 23241,2018-02-19 13:39:27+00:00,2018-05-07 17:31:14+00:00,77.16096064814815
declaration 23264,2018-02-20 11:24:21+00:00,2018-05-14 17:31:22+00:00,83.25487268518519
declaration 23279,2018-02-05 00:00:00+00:00,2018-03-01 17:31:26+00:00,24.730162037037037
declaration 23290,2018-02-21 16:27:06+00:00,2018-03-26 17:31:13+00:00,33.044525462962966
declaration 23300,2018-02-22 11:56:32+00:00,2018-04-12 17:31:11+00:00,49.232395833333335
declaration 23310,2018-02-22 13:32:08+00:00,2018-03-22 17:31:11+00:00,28.166006944444444
declaration 23322,2018-02-23 17:52:37+00:00,2018-05-14 17:31:22+00:00,79.98524305555556
declaration 23332,2018-02-27 11:46:55+00:00,2018-05-28 17:30:59+00:00,90.23893518518518
declaration 23344,2018-02-28 09:56:24+00:00,2018-05-03 17:31:16+00:00,64.31587962962963
declaration 23346,2018-02-28 09:56:24+00:00,2018-04-12 14:57:08+00:00,43.208842592592596
declaration 2335,2018-02-06 11:24:17+00:00,2018-05-03 17:31:16+00:00,86.25484953703703
declaration 23363,2018-03-12 00:00:00+00:00,2018-05-07 17:31:14+00:00,56.73002314814815
declaration 23373,2018-04-19 13:53:26+00:00,2018-06-21 17:31:08+00:00,63.151180555555555
declaration 23386,2018-04-19 13:54:40+00:00,2018-06-01 00:00:00+00:00,42.42037037037037
declaration 23388,2018-04-19 13:54:40+00:00,2018-06-28 17:31:35+00:00,70.15063657407407
declaration 23401,2018-04-23 09:24:41+00:00,2018-05-28 17:30:59+00:00,35.33770833333333
declaration 23413,2018-04-23 10:51:21+00:00,2018-09-24 17:31:07+00:00,154.27761574074074
declaration 23434,2018-04-23 11:01:43+00:00,2018-07-23 17:31:11+00:00,91.27046296296297
declaration 23454,2018-04-23 14:21:44+00:00,2018-09-10 17:31:24+00:00,140.13171296296295
declaration 23456,2018-04-23 14:21:44+00:00,2018-08-15 08:34:09+00:00,113.75862268518519
declaration 23482,2018-05-03 09:44:13+00:00,2018-06-07 17:31:37+00:00,35.32458333333334
declaration 23495,2018-05-03 10:32:33+00:00,2018-05-31 17:31:13+00:00,28.29074074074074
declaration 23505,2018-05-03 11:21:05+00:00,2018-07-05 17:31:35+00:00,63.25729166666667
declaration 23519,2018-05-03 15:53:03+00:00,2018-07-16 17:31:25+00:00,74.06831018518518
declaration 2352,2018-02-06 14:55:46+00:00,2018-06-14 17:31:31+00:00,128.1081597222222
declaration 23540,2018-05-04 19:25:06+00:00,2018-07-12 17:31:20+00:00,68.92099537037036
declaration 23554,2018-05-04 19:29:14+00:00,2018-06-07 17:31:37+00:00,33.91832175925926
declaration 23568,2018-05-07 21:32:18+00:00,2019-02-21 17:31:02+00:00,289.8324537037037
declaration 23578,2018-09-17 17:07:33+00:00,2018-10-18 17:31:17+00:00,31.01648148148148
declaration 23599,2018-01-29 14:26:16+00:00,2018-06-25 17:31:28+00:00,147.1286111111111
declaration 23632,2018-02-01 21:32:44+00:00,2018-09-13 17:31:15+00:00,223.83230324074074
declaration 23643,2018-02-02 07:52:44+00:00,2018-04-19 17:31:31+00:00,76.40193287037037
declaration 23655,2018-02-02 14:52:15+00:00,2018-04-12 17:31:11+00:00,69.11037037037038
declaration 23668,2018-02-04 10:22:06+00:00,2018-02-15 17:31:19+00:00,11.29806712962963
declaration 2367,2018-02-06 19:22:59+00:00,2018-11-12 17:30:46+00:00,278.92207175925927
declaration 23678,2018-02-05 17:30:48+00:00,2018-03-01 17:31:26+00:00,24.000439814814815
declaration 23688,2018-02-05 17:38:37+00:00,2018-05-03 17:31:16+00:00,86.99489583333333
declaration 23700,2018-02-28 16:17:14+00:00,2018-07-12 17:31:20+00:00,134.05145833333333
declaration 23713,2018-02-14 10:47:50+00:00,2018-03-29 17:31:11+00:00,43.28010416666667
declaration 23715,2018-02-14 10:47:50+00:00,2018-03-29 17:31:11+00:00,43.28010416666667
declaration 23728,2018-02-16 15:21:52+00:00,2018-03-05 17:30:57+00:00,17.089641203703703
declaration 23738,2018-02-13 00:00:00+00:00,2018-03-01 17:31:26+00:00,16.730162037037037
declaration 23749,2018-02-22 16:31:18+00:00,2018-06-18 17:31:20+00:00,116.04168981481482
declaration 23773,2018-02-26 10:26:30+00:00,2018-09-13 17:31:15+00:00,199.29496527777778
declaration 2378,2018-02-07 14:04:45+00:00,2018-03-19 17:30:54+00:00,40.14315972222222
declaration 23795,2018-12-04 13:29:00+00:00,2019-02-22 00:00:00+00:00,79.43819444444445
declaration 23807,2018-12-04 15:43:56+00:00,2018-12-20 17:31:29+00:00,16.0746875
declaration 23868,2018-11-22 00:00:00+00:00,2019-02-07 17:31:13+00:00,77.73001157407407
declaration 2389,2018-01-18 01:00:17+00:00,2018-03-29 17:31:11+00:00,70.688125
declaration 23933,2018-02-28 10:57:38+00:00,2018-03-22 17:31:11+00:00,22.273298611111112
declaration 23935,2018-02-28 10:57:38+00:00,2018-03-12 14:52:00+00:00,12.16275462962963
declaration 23945,2018-02-28 11:28:33+00:00,2018-03-19 17:30:54+00:00,19.251631944444444
declaration 23961,2018-02-28 11:39:33+00:00,2018-05-07 17:31:14+00:00,68.24422453703704
declaration 23977,2018-03-01 11:47:28+00:00,2018-09-06 17:31:09+00:00,189.23866898148148
declaration 23993,2017-12-03 00:00:00+00:00,2018-03-19 17:30:54+00:00,106.72979166666667
declaration 24005,2018-03-01 16:54:20+00:00,2018-05-31 17:31:13+00:00,91.02561342592593
declaration 24018,2018-03-05 17:28:33+00:00,2018-08-02 17:31:27+00:00,150.00201388888888
declaration 2402,2018-01-15 00:00:00+00:00,2018-02-05 17:31:03+00:00,21.729895833333334
declaration 24037,2018-03-06 09:41:50+00:00,2018-07-16 17:31:25+00:00,132.32609953703704
declaration 24078,2018-03-09 10:02:11+00:00,2018-09-17 17:31:14+00:00,192.31184027777778
declaration 24137,2018-03-09 16:03:00+00:00,2018-05-14 17:31:22+00:00,66.06136574074074
declaration 24158,2018-03-12 12:36:13+00:00,2018-08-30 17:31:13+00:00,171.20486111111111
declaration 2416,2018-02-02 11:33:06+00:00,2018-08-16 17:31:23+00:00,195.24880787037037
declaration 24173,2018-03-12 17:43:54+00:00,2018-04-19 17:31:31+00:00,37.991400462962964
declaration 24188,2018-03-25 10:52:33+00:00,2018-06-18 17:31:20+00:00,85.27693287037037
declaration 24206,2018-03-02 00:00:00+00:00,2018-05-14 17:31:22+00:00,73.73011574074074
declaration 24216,2018-03-28 16:30:45+00:00,2018-04-26 17:30:55+00:00,29.041782407407407
declaration 24230,2018-09-17 17:12:29+00:00,2018-12-13 17:31:08+00:00,87.0129513888889
declaration 24244,2018-10-08 17:27:41+00:00,2018-11-26 17:31:22+00:00,49.00255787037037
declaration 24272,2018-11-07 11:23:58+00:00,2018-12-06 17:31:34+00:00,29.255277777777778
declaration 2428,2018-01-07 00:00:00+00:00,2018-12-17 17:31:08+00:00,344.7299537037037
declaration 24282,2018-11-06 00:00:00+00:00,2018-11-22 17:31:33+00:00,16.730243055555555
declaration 24306,2018-11-08 09:48:14+00:00,2018-12-03 17:31:23+00:00,25.321631944444444
declaration 24321,2018-11-10 21:53:07+00:00,2018-12-03 17:31:23+00:00,22.81824074074074
declaration 24332,2018-11-12 10:19:03+00:00,2018-11-29 17:31:20+00:00,17.300196759259258
declaration 24344,2018-11-12 10:25:12+00:00,2018-12-20 17:31:29+00:00,38.296030092592595
declaration 24369,2018-11-15 09:59:16+00:00,2018-12-20 17:31:29+00:00,35.314039351851854
declaration 24379,2018-11-20 12:40:44+00:00,2018-12-06 17:31:34+00:00,16.20196759259259
declaration 24424,2018-03-03 18:20:15+00:00,2018-05-03 17:31:16+00:00,60.9659837962963
declaration 24426,2018-03-03 18:20:15+00:00,2018-04-30 13:47:36+00:00,57.81065972222222
declaration 24427,2018-03-03 18:20:15+00:00,2018-05-24 17:31:07+00:00,81.96587962962963
declaration 24446,2017-11-07 00:00:00+00:00,2018-03-26 17:31:13+00:00,139.73001157407407
declaration 24456,2017-09-04 00:00:00+00:00,2018-03-26 17:31:13+00:00,203.73001157407407
declaration 24468,2018-03-06 14:14:22+00:00,2018-05-31 17:31:13+00:00,86.1367013888889
declaration 24483,2018-03-06 17:53:16+00:00,2018-08-09 17:31:39+00:00,155.98498842592593
declaration 24503,2018-03-06 19:16:17+00:00,2018-05-31 17:31:13+00:00,85.92703703703704
declaration 24513,2018-01-01 00:00:00+00:00,2018-10-31 00:00:00+00:00,303.0
declaration 24523,2018-03-16 17:03:56+00:00,2018-03-29 17:31:11+00:00,13.018923611111111
declaration 24536,2018-03-17 11:13:51+00:00,2018-06-25 17:31:28+00:00,100.2622337962963
declaration 2454,2018-01-25 14:25:39+00:00,2018-04-16 17:31:10+00:00,81.12883101851853
declaration 24546,2018-03-19 07:42:27+00:00,2018-04-30 17:31:11+00:00,42.40884259259259
declaration 24556,2018-03-19 07:46:04+00:00,2018-06-18 17:31:20+00:00,91.40643518518519
declaration 24569,2018-03-19 13:30:49+00:00,2018-07-16 17:31:25+00:00,119.16708333333334
declaration 24586,2018-03-22 12:01:53+00:00,2018-07-05 17:31:35+00:00,105.22895833333334
declaration 24588,2018-03-22 12:01:53+00:00,2018-07-03 16:09:59+00:00,103.17229166666667
declaration 24612,2018-04-09 09:16:25+00:00,2018-05-07 17:31:14+00:00,28.343622685185185
declaration 24637,2018-04-11 10:33:09+00:00,2018-08-23 17:31:15+00:00,134.2903472222222
declaration 2465,2018-01-25 14:53:26+00:00,2018-05-28 17:30:59+00:00,123.10940972222222
declaration 24653,2018-04-11 10:53:52+00:00,2018-04-23 17:31:11+00:00,12.275914351851851
declaration 24663,2018-04-12 10:52:15+00:00,2018-08-13 17:31:11+00:00,123.27703703703703
declaration 24675,2018-04-12 16:44:19+00:00,2018-07-31 17:30:57+00:00,110.03238425925926
declaration 24688,2018-03-29 19:03:48+00:00,2018-05-17 17:31:34+00:00,48.935949074074074
declaration 24703,2018-04-01 17:21:23+00:00,2018-05-17 17:31:34+00:00,46.00707175925926
declaration 24713,2018-04-06 17:26:13+00:00,2018-06-07 17:31:37+00:00,62.00375
declaration 24724,2018-04-07 07:25:46+00:00,2018-06-28 17:31:35+00:00,82.42070601851852
declaration 24734,2018-04-09 17:22:40+00:00,2018-07-02 17:31:20+00:00,84.00601851851852
declaration 24746,2018-04-10 09:11:48+00:00,2018-09-06 17:31:09+00:00,149.34677083333332
declaration 24765,2018-04-10 22:41:42+00:00,2018-05-07 17:31:14+00:00,26.78439814814815
declaration 24776,2018-04-14 14:04:29+00:00,2018-05-07 17:31:14+00:00,23.14357638888889
declaration 24787,2018-04-12 15:09:34+00:00,2018-05-31 17:31:13+00:00,49.098368055555554
declaration 24807,2018-04-23 16:35:55+00:00,2018-05-24 17:31:07+00:00,31.038333333333334
declaration 24824,2018-04-18 15:51:52+00:00,2018-08-28 00:00:00+00:00,131.33898148148148
declaration 24842,2018-04-18 15:56:57+00:00,2018-07-23 17:31:11+00:00,96.06543981481481
declaration 24858,2018-04-20 10:31:52+00:00,2018-05-14 17:31:22+00:00,24.291319444444444
declaration 2487,2018-01-25 17:00:11+00:00,2018-03-26 17:31:13+00:00,60.02155092592593
declaration 24870,2018-04-20 10:34:16+00:00,2018-06-21 17:31:08+00:00,62.28949074074074
declaration 24882,2018-04-20 10:41:56+00:00,2018-05-28 17:30:59+00:00,38.2840625
declaration 24897,2018-04-25 10:17:36+00:00,2018-09-20 17:31:17+00:00,148.30116898148148
declaration 24911,2018-04-25 14:58:41+00:00,2018-05-24 17:31:07+00:00,29.10585648148148
declaration 24921,2018-04-25 00:00:00+00:00,2018-05-07 17:31:14+00:00,12.730023148148149
declaration 24942,2018-11-07 00:00:00+00:00,2018-12-20 17:31:29+00:00,43.73019675925926
declaration 24958,2018-12-05 14:10:17+00:00,2018-12-17 17:31:08+00:00,12.139479166666666
declaration 25021,2018-12-01 00:00:00+00:00,2018-12-31 00:00:00+00:00,30.0
declaration 25047,2018-04-14 18:01:49+00:00,2018-11-01 17:31:16+00:00,200.97878472222223
declaration 25058,2018-03-16 00:00:00+00:00,2018-05-03 17:31:16+00:00,48.730046296296294
declaration 25070,2018-05-17 13:56:03+00:00,2018-07-12 17:31:20+00:00,56.14950231481482
declaration 25082,2018-05-28 11:16:04+00:00,2018-07-16 17:31:25+00:00,49.26065972222222
declaration 25092,2018-05-29 11:28:54+00:00,2018-10-01 17:31:14+00:00,125.25162037037038
declaration 2510,2018-01-25 22:12:46+00:00,2018-04-09 17:30:58+00:00,73.80430555555556
declaration 25107,2018-06-01 11:16:13+00:00,2018-10-04 17:31:16+00:00,125.2604513888889
declaration 2512,2018-01-25 22:12:46+00:00,2018-04-09 17:30:58+00:00,73.80430555555556
declaration 25126,2018-06-01 11:34:38+00:00,2018-07-02 17:31:20+00:00,31.247708333333332
declaration 25136,2018-06-01 11:37:16+00:00,2018-09-27 17:31:24+00:00,118.24592592592593
declaration 2514,2018-01-25 22:12:46+00:00,2018-04-09 17:30:58+00:00,73.80430555555556
declaration 25146,2018-06-13 09:32:18+00:00,2018-08-23 17:31:15+00:00,71.33260416666667
declaration 2516,2018-01-25 22:12:46+00:00,2018-03-10 00:00:00+00:00,43.07446759259259
declaration 25161,2018-06-18 15:29:10+00:00,2018-08-16 17:31:23+00:00,59.08487268518518
declaration 25174,2018-06-13 00:00:00+00:00,2018-06-28 17:31:35+00:00,15.730266203703703
declaration 25191,2018-06-25 12:01:25+00:00,2018-08-30 17:31:13+00:00,66.22902777777777
declaration 25204,2018-06-25 14:10:14+00:00,2018-07-19 17:32:03+00:00,24.140150462962964
declaration 25216,2018-05-23 00:00:00+00:00,2018-07-05 17:31:35+00:00,43.73026620370371
declaration 25226,2018-06-25 16:41:54+00:00,2018-07-12 17:31:20+00:00,17.034328703703704
declaration 25247,2018-07-02 10:48:36+00:00,2018-08-23 17:31:15+00:00,52.27961805555555
declaration 25265,2018-03-14 17:20:38+00:00,2018-04-05 17:30:52+00:00,22.007106481481483
declaration 25275,2018-03-14 18:29:11+00:00,2018-10-01 17:31:14+00:00,200.95975694444445
declaration 25288,2018-03-15 10:45:28+00:00,2018-04-19 17:31:31+00:00,35.281979166666666
declaration 25301,2018-03-15 14:10:42+00:00,2018-06-07 17:31:37+00:00,84.13952546296296
declaration 25303,2018-03-15 14:10:42+00:00,2018-05-05 00:00:00+00:00,50.40923611111111
declaration 25329,2018-03-21 14:00:07+00:00,2018-06-07 17:31:37+00:00,78.146875
declaration 25363,2018-03-26 15:39:11+00:00,2018-05-08 00:00:00+00:00,42.34778935185185
declaration 25377,2018-03-12 00:00:00+00:00,2018-04-30 17:31:11+00:00,49.729988425925924
declaration 25388,2018-03-29 14:54:22+00:00,2018-07-26 17:31:03+00:00,119.10880787037037
declaration 25412,2018-04-03 11:37:43+00:00,2018-07-09 17:31:26+00:00,97.24563657407407
declaration 25429,2018-04-04 11:56:21+00:00,2018-07-05 17:31:35+00:00,92.23280092592593
declaration 25444,2018-04-04 12:59:07+00:00,2018-05-14 17:31:22+00:00,40.1890625
declaration 25454,2018-04-04 19:22:51+00:00,2018-06-28 17:31:35+00:00,84.92273148148148
declaration 25471,2018-04-06 17:01:09+00:00,2018-05-28 17:30:59+00:00,52.02071759259259
declaration 25488,2018-01-01 00:00:00+00:00,2018-12-31 00:00:00+00:00,364.0
declaration 25503,2018-04-26 09:41:56+00:00,2018-05-31 17:31:13+00:00,35.325891203703705
declaration 25516,2018-04-26 12:57:31+00:00,2018-05-31 17:31:13+00:00,35.19006944444445
declaration 25532,2018-04-27 00:00:00+00:00,2018-05-29 15:41:00+00:00,32.65347222222222
declaration 25548,2018-05-03 14:14:44+00:00,2018-07-26 17:31:03+00:00,84.13633101851852
declaration 25567,2018-05-08 10:44:47+00:00,2018-06-28 17:31:35+00:00,51.2825
declaration 25594,2018-05-08 10:47:08+00:00,2018-06-28 17:31:35+00:00,51.28086805555556
declaration 2560,2018-01-28 18:58:51+00:00,2018-04-05 17:30:52+00:00,66.93890046296296
declaration 25617,2018-05-08 10:53:16+00:00,2018-06-11 17:31:18+00:00,34.27641203703703
declaration 25627,2018-05-08 11:46:03+00:00,2018-06-11 17:31:18+00:00,34.239756944444444
declaration 25643,2018-05-09 11:19:59+00:00,2018-08-23 17:31:15+00:00,106.25782407407408
declaration 25645,2018-05-09 11:19:59+00:00,2018-08-23 17:31:15+00:00,106.25782407407408
declaration 25669,2018-05-09 13:12:15+00:00,2018-06-21 17:31:08+00:00,43.179780092592594
declaration 25693,2018-05-09 14:49:59+00:00,2018-08-20 17:31:17+00:00,103.1120138888889
declaration 25695,2018-05-09 14:49:59+00:00,2018-08-04 00:00:00+00:00,86.38195601851852
declaration 25720,2018-05-09 15:11:01+00:00,2018-09-10 17:31:24+00:00,124.09748842592593
declaration 25738,2018-05-14 16:58:57+00:00,2018-06-11 17:31:18+00:00,28.022465277777776
declaration 25748,2018-05-14 16:59:57+00:00,2018-07-05 17:31:35+00:00,52.021967592592596
declaration 25766,2018-05-16 11:59:23+00:00,2018-09-17 17:31:14+00:00,124.2304513888889
declaration 2578,2018-01-28 22:03:02+00:00,2018-07-12 17:31:20+00:00,164.81131944444445
declaration 25782,2018-05-16 12:14:35+00:00,2018-10-29 17:31:15+00:00,166.21990740740742
declaration 2580,2018-01-28 22:03:02+00:00,2018-08-30 17:31:13+00:00,213.81123842592592
declaration 25811,2018-07-09 15:35:11+00:00,2018-08-30 17:31:13+00:00,52.0805787037037
declaration 25825,2018-07-09 15:36:14+00:00,2018-10-22 17:31:25+00:00,105.07998842592593
declaration 25835,2018-07-13 11:57:02+00:00,2018-10-08 17:31:16+00:00,87.23210648148148
declaration 25845,2018-07-15 19:09:05+00:00,2018-10-02 00:00:00+00:00,78.20202546296296
declaration 25863,2018-07-16 16:11:30+00:00,2018-10-04 17:31:16+00:00,80.05539351851851
declaration 25879,2018-07-17 12:11:50+00:00,2018-10-04 17:31:16+00:00,79.22182870370371
declaration 25891,2018-07-18 14:34:47+00:00,2018-09-17 17:31:14+00:00,61.12253472222222
declaration 25902,2018-07-24 10:53:00+00:00,2018-10-25 17:31:42+00:00,93.276875
declaration 25919,2018-08-13 10:24:28+00:00,2018-09-13 17:31:15+00:00,31.296377314814816
declaration 25934,2018-08-13 15:59:27+00:00,2018-11-12 17:30:46+00:00,91.06341435185185
declaration 25950,2018-08-13 16:17:20+00:00,2018-10-25 17:31:42+00:00,73.05164351851852
declaration 25968,2018-08-15 13:52:24+00:00,2018-10-25 17:31:42+00:00,71.15229166666667
declaration 26005,2018-08-16 16:50:12+00:00,2018-10-11 17:31:07+00:00,56.02841435185185
declaration 26015,2018-08-16 16:51:59+00:00,2018-12-20 17:31:29+00:00,126.02743055555555
declaration 26025,2018-08-16 17:07:10+00:00,2018-11-29 17:31:20+00:00,105.0167824074074
declaration 26052,2018-04-16 13:20:07+00:00,2019-01-03 11:59:16+00:00,261.94385416666665
declaration 26054,2018-04-16 13:20:07+00:00,2018-09-10 17:31:24+00:00,147.17450231481482
declaration 2607,2018-01-29 17:05:38+00:00,2018-02-19 17:31:33+00:00,21.017997685185186
declaration 26078,2018-04-08 00:00:00+00:00,2018-05-03 17:31:16+00:00,25.730046296296297
declaration 26093,2018-04-18 18:35:23+00:00,2018-06-21 17:31:08+00:00,63.95538194444445
declaration 26104,2018-04-20 09:50:01+00:00,2018-07-05 17:31:35+00:00,76.32053240740741
declaration 26117,2018-04-20 10:15:57+00:00,2018-05-14 17:31:22+00:00,24.302372685185187
declaration 26137,2018-04-20 11:58:25+00:00,2018-10-01 17:31:14+00:00,164.2311226851852
declaration 26168,2018-04-20 12:06:31+00:00,2018-07-12 17:31:20+00:00,83.22556712962962
declaration 2618,2018-01-30 19:39:39+00:00,2018-04-05 17:30:52+00:00,64.91056712962963
declaration 26181,2018-04-20 12:12:56+00:00,2018-05-17 17:31:34+00:00,27.22127314814815
declaration 26195,2018-04-20 13:45:44+00:00,2018-07-29 00:00:00+00:00,99.42657407407407
declaration 26196,2018-04-20 13:45:44+00:00,2018-08-20 17:31:17+00:00,122.15663194444444
declaration 26219,2018-04-20 13:54:41+00:00,2018-05-24 17:31:07+00:00,34.150300925925926
declaration 26234,2018-04-20 15:49:03+00:00,2018-07-12 17:31:20+00:00,83.0710300925926
declaration 26247,2018-04-20 16:02:58+00:00,2018-07-05 17:31:35+00:00,76.06153935185185
declaration 26267,2018-05-16 12:19:28+00:00,2018-07-12 17:31:20+00:00,57.216574074074074
declaration 26290,2018-03-19 00:00:00+00:00,2018-06-28 17:31:35+00:00,101.7302662037037
declaration 26302,2018-05-16 21:19:21+00:00,2018-07-23 17:31:11+00:00,67.84155092592593
declaration 2631,2018-02-01 08:20:22+00:00,2018-03-29 17:31:11+00:00,56.38251157407407
declaration 26315,2018-05-17 08:35:26+00:00,2018-07-05 17:31:35+00:00,49.37232638888889
declaration 26325,2018-05-17 10:46:02+00:00,2018-06-11 17:31:18+00:00,25.281435185185185
declaration 26337,2018-05-17 12:23:43+00:00,2018-07-16 17:31:25+00:00,60.213680555555555
declaration 26347,2018-05-17 12:31:09+00:00,2018-11-19 17:31:19+00:00,186.20844907407408
declaration 26357,2018-05-17 14:37:27+00:00,2018-11-15 17:31:19+00:00,182.12074074074073
declaration 26368,2018-04-18 00:00:00+00:00,2018-05-31 17:31:13+00:00,43.73001157407408
declaration 26380,2018-05-17 16:34:19+00:00,2018-08-13 17:31:11+00:00,88.03949074074075
declaration 26403,2018-05-18 00:00:00+00:00,2018-05-31 17:31:13+00:00,13.730011574074075
declaration 26413,2018-04-17 00:00:00+00:00,2018-07-19 17:32:03+00:00,93.73059027777778
declaration 2643,2018-02-02 09:45:20+00:00,2018-02-19 17:31:33+00:00,17.323761574074073
declaration 26435,2018-05-18 15:10:29+00:00,2018-10-11 17:31:07+00:00,146.09766203703703
declaration 26445,2018-05-18 15:47:07+00:00,2018-07-23 17:31:11+00:00,66.07226851851851
declaration 26447,2018-05-18 15:47:07+00:00,2018-07-13 15:13:09+00:00,55.976412037037036
declaration 26459,2018-11-15 00:00:00+00:00,2018-11-29 17:31:20+00:00,14.730092592592593
declaration 26469,2018-11-15 14:52:11+00:00,2019-01-03 11:59:16+00:00,48.87991898148148
declaration 26483,2018-11-15 19:20:34+00:00,2019-01-14 17:31:20+00:00,59.92414351851852
declaration 26500,2018-11-16 05:05:03+00:00,2018-12-20 17:31:29+00:00,34.51835648148148
declaration 26516,2018-11-14 00:00:00+00:00,2018-11-22 17:31:33+00:00,8.730243055555556
declaration 26527,2018-11-12 00:00:00+00:00,2018-12-03 17:31:23+00:00,21.730127314814816
declaration 26546,2018-11-19 15:56:18+00:00,2018-12-10 17:31:27+00:00,21.066076388888888
declaration 26567,2018-11-08 00:00:00+00:00,2018-12-17 17:31:08+00:00,39.72995370370371
declaration 26578,2018-11-26 09:29:55+00:00,2019-01-10 17:31:08+00:00,45.33417824074074
declaration 26604,2018-01-19 00:00:00+00:00,2018-12-10 17:31:27+00:00,325.7301736111111
declaration 26633,2018-10-02 11:59:01+00:00,2018-11-19 17:31:19+00:00,48.23076388888889
declaration 2664,2018-02-02 14:00:16+00:00,2018-03-29 09:40:56+00:00,54.819907407407406
declaration 26656,2018-07-15 00:00:00+00:00,2018-11-01 17:31:16+00:00,109.7300462962963
declaration 26673,2018-10-04 14:07:48+00:00,2018-12-20 17:31:29+00:00,77.14144675925925
declaration 26683,2018-10-04 14:11:24+00:00,2018-11-19 17:31:19+00:00,46.138831018518516
declaration 26699,2018-10-05 09:52:54+00:00,2018-11-05 17:31:18+00:00,31.31833333333333
declaration 26711,2018-10-05 12:38:18+00:00,2018-12-06 17:31:34+00:00,62.203657407407405
declaration 26729,2018-10-05 14:41:28+00:00,2018-12-06 17:31:34+00:00,62.118125
declaration 26739,2018-11-13 10:10:48+00:00,2019-01-10 17:31:08+00:00,58.305787037037035
declaration 26770,2018-11-15 09:40:57+00:00,2019-01-03 11:59:16+00:00,49.096053240740744
declaration 26786,2018-11-19 12:52:00+00:00,2018-12-17 17:31:08+00:00,28.193842592592592
declaration 26799,2018-11-20 15:41:45+00:00,2019-01-03 11:59:16+00:00,43.84549768518519
declaration 26818,2018-01-15 11:59:33+00:00,2018-02-12 17:31:21+00:00,28.230416666666667
declaration 26830,2018-01-15 16:34:13+00:00,2018-02-19 17:31:33+00:00,35.03981481481482
declaration 26840,2018-01-16 17:16:02+00:00,2018-03-22 17:31:11+00:00,65.01052083333333
declaration 26850,2018-01-17 14:41:45+00:00,2018-03-15 17:31:15+00:00,57.11770833333333
declaration 26868,2018-01-22 10:52:46+00:00,2018-04-23 17:31:11+00:00,91.27667824074074
declaration 2689,2018-02-03 17:34:42+00:00,2018-05-03 17:31:16+00:00,88.99761574074074
declaration 26894,2018-01-22 14:36:44+00:00,2018-02-19 17:31:33+00:00,28.121400462962963
declaration 26913,2018-01-25 10:10:43+00:00,2018-02-08 17:31:11+00:00,14.30587962962963
declaration 26930,2018-01-25 16:54:05+00:00,2018-04-19 17:31:31+00:00,84.02599537037037
declaration 26940,2018-01-31 08:39:50+00:00,2018-04-23 17:31:11+00:00,82.36899305555555
declaration 26951,2018-02-01 08:56:02+00:00,2018-04-05 17:30:52+00:00,63.35752314814815
declaration 26963,2018-02-03 12:49:03+00:00,2018-03-22 17:31:11+00:00,47.19592592592593
declaration 26975,2018-02-07 11:27:22+00:00,2018-04-05 17:30:52+00:00,57.252430555555556
declaration 26989,2018-02-05 13:30:46+00:00,2018-02-26 17:31:27+00:00,21.167141203703704
declaration 27011,2018-02-18 14:28:14+00:00,2018-08-23 17:31:15+00:00,186.1270949074074
declaration 27027,2018-02-15 00:00:00+00:00,2018-04-05 17:30:52+00:00,49.72976851851852
declaration 2703,2018-01-30 11:23:08+00:00,2018-04-09 17:30:58+00:00,69.25543981481482
declaration 27041,2018-02-19 16:27:08+00:00,2018-09-06 17:31:09+00:00,199.04445601851853
declaration 27100,2018-12-02 14:46:39+00:00,2019-01-03 11:59:16+00:00,31.883761574074075
declaration 27113,2018-11-19 00:00:00+00:00,2018-12-20 17:31:29+00:00,31.730196759259258
declaration 27154,2018-10-10 21:17:07+00:00,2018-11-15 17:31:19+00:00,35.84319444444444
declaration 27165,2018-10-11 08:37:25+00:00,2018-12-20 17:31:29+00:00,70.37087962962963
declaration 27175,2018-10-11 11:17:05+00:00,2018-10-29 17:31:15+00:00,18.259837962962962
declaration 27185,2018-10-03 00:00:00+00:00,2018-11-01 17:31:16+00:00,29.730046296296297
declaration 27202,2018-10-11 11:43:11+00:00,2018-11-01 17:31:16+00:00,21.241724537037037
declaration 2721,2018-01-30 15:30:06+00:00,2018-06-11 17:31:18+00:00,132.08416666666668
declaration 27218,2018-10-11 13:17:37+00:00,2018-12-06 17:31:34+00:00,56.17635416666667
declaration 27260,2018-10-11 17:13:59+00:00,2018-11-12 17:30:46+00:00,32.01165509259259
declaration 27273,2018-10-12 09:31:16+00:00,2018-11-15 17:31:19+00:00,34.33336805555555
declaration 27285,2018-10-12 10:37:08+00:00,2018-11-01 17:31:16+00:00,20.287592592592592
